ID,climate_change_perception,tampering,maturity,benefit,cost,risk,trust,emotion,distance,dac_knowledge,storage_knowledge,initial_storage_support,final_storage_support,initial_dac_support,final_dac_support,age,gender,education,occupation,state,trust_in_science,trust_in_politics,trust_in_industry,trust_in_un,trust_in_eu,trust_in_ngos,trust_in_media
99832652,4.75,2.3333333333333335,4.0,4.0,2.5,3.0,3.5714285714285716,2.0,1.6666666666666667,3.0,4.0,4.0,5.0,3.0,4.0,5.0,1.0,7.0,4.0,13.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0
99831350,4.75,3.3333333333333335,3.0,3.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0
99831337,3.75,2.6666666666666665,3.0,3.3333333333333335,3.5,3.0,3.4285714285714284,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0
99830136,3.75,3.3333333333333335,2.0,2.3333333333333335,2.5,2.4,3.142857142857143,1.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,6.0,2.0,11.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0
99829794,5.0,3.6666666666666665,3.0,3.0,3.0,3.2,3.7142857142857144,2.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0
99826996,5.0,2.6666666666666665,3.0,3.6666666666666665,1.5,3.4,4.0,2.0,4.333333333333333,3.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,6.0,1.0,13.0,5.0,4.0,2.0,4.0,5.0,5.0,3.0
99825797,5.0,3.0,2.0,2.3333333333333335,4.5,3.2,4.428571428571429,2.0,3.6666666666666665,3.0,3.0,4.0,3.0,4.0,3.0,5.0,1.0,7.0,3.0,10.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0
99824997,4.75,4.333333333333333,2.0,2.3333333333333335,3.5,3.4,2.4285714285714284,1.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,5.0,2.0,16.0,4.0,1.0,1.0,3.0,3.0,4.0,1.0
99824530,4.75,1.6666666666666667,4.0,4.333333333333333,3.5,3.2,3.857142857142857,2.0,2.3333333333333335,3.0,2.0,3.0,4.0,5.0,5.0,2.0,1.0,5.0,1.0,10.0,5.0,3.0,4.0,4.0,4.0,5.0,2.0
99821029,3.5,5.0,1.0,1.3333333333333333,3.0,2.6,1.2857142857142858,1.0,5.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,7.0,3.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
99819265,5.0,4.666666666666667,2.0,1.6666666666666667,3.5,2.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,4.0,5.0,10.0,5.0,2.0,2.0,5.0,5.0,5.0,4.0
99818397,3.5,3.0,3.0,3.0,3.0,3.0,1.2857142857142858,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
99816922,1.75,4.666666666666667,1.0,1.6666666666666667,3.5,3.0,2.2857142857142856,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0
99813945,5.0,3.6666666666666665,3.0,3.6666666666666665,3.5,2.8,2.7142857142857144,2.0,2.3333333333333335,1.0,3.0,5.0,4.0,5.0,4.0,6.0,1.0,3.0,6.0,10.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0
99813176,5.0,2.6666666666666665,3.0,3.0,3.5,3.2,3.2857142857142856,2.0,5.0,1.0,2.0,4.0,3.0,3.0,3.0,5.0,2.0,4.0,2.0,9.0,4.0,2.0,2.0,4.0,4.0,5.0,2.0
99808977,2.25,5.0,3.0,2.6666666666666665,3.5,2.8,2.142857142857143,1.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,6.0,2.0,4.0,6.0,10.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0
99806460,4.25,2.6666666666666665,3.0,3.6666666666666665,3.5,3.0,2.7142857142857144,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,1.0,13.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0
99805799,5.0,3.6666666666666665,3.0,3.0,4.0,3.0,2.7142857142857144,2.0,5.0,1.0,1.0,2.0,3.0,2.0,3.0,6.0,2.0,5.0,6.0,1.0,4.0,2.0,1.0,3.0,2.0,4.0,3.0
99802754,4.75,2.3333333333333335,4.0,3.6666666666666665,3.5,3.0,3.857142857142857,2.0,2.3333333333333335,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,6.0,4.0,10.0,4.0,4.0,2.0,5.0,4.0,5.0,3.0
99799344,4.0,3.6666666666666665,3.0,3.3333333333333335,3.0,4.0,3.0,2.0,3.3333333333333335,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
99798357,4.75,4.0,2.0,3.3333333333333335,4.5,3.0,3.857142857142857,2.0,2.6666666666666665,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,2.0,10.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0
99784995,4.25,4.333333333333333,2.0,3.0,2.5,3.4,2.4285714285714284,1.0,5.0,1.0,3.0,3.0,2.0,3.0,2.0,6.0,1.0,2.0,6.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,1.0
99777556,5.0,3.0,2.0,3.3333333333333335,3.0,3.4,2.5714285714285716,1.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,6.0,1.0,8.0,2.0,9.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0
99772583,4.0,3.3333333333333335,3.0,3.0,3.0,3.0,3.2857142857142856,2.0,3.3333333333333335,1.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0
99772103,4.75,3.0,2.0,3.0,3.5,3.0,3.2857142857142856,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,7.0,2.0,1.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0
99768581,5.0,4.333333333333333,3.0,2.3333333333333335,4.0,3.8,4.285714285714286,1.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,7.0,2.0,14.0,5.0,5.0,2.0,5.0,5.0,5.0,3.0
99767826,4.25,3.3333333333333335,3.0,3.0,3.0,3.0,3.0,1.0,2.6666666666666665,1.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,6.0,2.0,14.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0
99766386,4.75,4.333333333333333,2.0,2.3333333333333335,2.5,2.6,2.142857142857143,1.0,5.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,3.0,6.0,8.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0
99763864,4.75,3.0,3.0,3.0,3.5,3.4,2.142857142857143,2.0,5.0,1.0,2.0,4.0,3.0,3.0,3.0,6.0,1.0,5.0,6.0,15.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0
99763760,4.25,2.6666666666666665,4.0,3.6666666666666665,3.0,3.2,3.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0
99762383,3.25,3.0,3.0,3.0,3.0,3.0,2.142857142857143,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,7.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0
99761165,3.0,3.0,3.0,3.6666666666666665,2.5,3.2,2.4285714285714284,1.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,3.0
99759500,5.0,2.6666666666666665,3.0,3.0,3.0,3.0,3.142857142857143,2.0,5.0,2.0,1.0,3.0,2.0,5.0,4.0,3.0,2.0,2.0,3.0,11.0,4.0,2.0,2.0,3.0,4.0,5.0,2.0
99737939,2.25,5.0,3.0,1.6666666666666667,2.0,3.0,1.2857142857142858,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
99737478,5.0,3.6666666666666665,3.0,2.6666666666666665,3.5,3.8,3.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,10.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0
99730088,4.25,1.3333333333333333,3.0,4.0,3.0,3.0,2.857142857142857,2.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,6.0,1.0,5.0,6.0,9.0,5.0,4.0,3.0,2.0,2.0,1.0,3.0
99727377,5.0,5.0,5.0,5.0,4.5,5.0,1.7142857142857142,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,10.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0
99723886,5.0,3.0,3.0,3.0,3.5,3.4,2.7142857142857144,2.0,4.666666666666667,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,3.0,2.0
99721189,3.5,4.666666666666667,2.0,2.3333333333333335,3.0,3.6,3.0,1.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,9.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0
99717827,2.0,4.0,2.0,3.3333333333333335,3.5,3.2,2.142857142857143,1.0,5.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,13.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0
99716169,3.75,3.0,3.0,3.0,3.0,3.4,1.7142857142857142,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,12.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0
99715805,4.75,2.6666666666666665,4.0,4.0,3.5,3.6,3.7142857142857144,2.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,13.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0
99715625,2.25,3.0,2.0,2.3333333333333335,3.0,2.8,1.2857142857142858,2.0,2.3333333333333335,4.0,3.0,4.0,2.0,4.0,2.0,6.0,1.0,3.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
99714718,4.5,4.0,3.0,2.3333333333333335,2.5,2.8,2.4285714285714284,1.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,4.0,2.0,10.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0
99713267,4.75,1.6666666666666667,4.0,3.6666666666666665,3.0,3.0,2.7142857142857144,2.0,4.333333333333333,1.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,5.0,2.0,15.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0
99700624,4.0,3.0,3.0,3.0,4.0,3.2,3.142857142857143,2.0,2.6666666666666665,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
99698494,4.25,3.0,4.0,3.6666666666666665,3.5,3.2,3.0,2.0,3.3333333333333335,1.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,2.0,11.0,4.0,2.0,2.0,3.0,3.0,5.0,2.0
99694334,5.0,2.3333333333333335,3.0,3.0,4.0,3.2,3.7142857142857144,2.0,3.6666666666666665,1.0,2.0,4.0,3.0,3.0,3.0,6.0,2.0,3.0,6.0,1.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0
99694251,3.75,2.6666666666666665,3.0,3.0,3.5,2.8,2.857142857142857,2.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,4.0,1.0,5.0,2.0,10.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0
99693981,5.0,1.0,3.0,3.6666666666666665,3.0,3.2,4.0,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,3.0,6.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0
99693700,4.5,4.0,3.0,3.3333333333333335,3.5,3.4,4.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,6.0,2.0,3.0,6.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
99692770,4.75,3.6666666666666665,2.0,2.6666666666666665,4.0,3.0,3.142857142857143,2.0,5.0,2.0,1.0,4.0,3.0,5.0,3.0,5.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0
99692553,5.0,4.0,2.0,2.6666666666666665,4.0,3.0,2.4285714285714284,2.0,3.3333333333333335,3.0,1.0,4.0,2.0,4.0,2.0,6.0,1.0,7.0,6.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0
99692539,3.75,3.0,4.0,4.0,3.5,3.0,2.5714285714285716,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0
99691778,4.25,3.6666666666666665,3.0,4.0,2.5,3.8,3.142857142857143,2.0,3.3333333333333335,1.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,6.0,2.0,16.0,4.0,1.0,3.0,4.0,4.0,2.0,4.0
99691720,5.0,2.0,4.0,4.0,3.5,3.6,3.857142857142857,2.0,3.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,13.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0
99690355,4.25,3.6666666666666665,2.0,2.6666666666666665,3.0,3.2,3.142857142857143,1.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,6.0,2.0,7.0,6.0,13.0,5.0,2.0,5.0,3.0,2.0,2.0,3.0
99683651,4.0,2.6666666666666665,4.0,3.0,3.5,3.0,3.0,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,15.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0
99682973,3.75,2.6666666666666665,3.0,3.3333333333333335,3.0,3.4,2.857142857142857,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
99682642,4.25,3.3333333333333335,3.0,2.6666666666666665,2.5,3.4,2.857142857142857,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,2.0,6.0,6.0,14.0,4.0,1.0,4.0,3.0,2.0,3.0,3.0
99682473,5.0,3.3333333333333335,3.0,3.6666666666666665,3.5,3.6,2.5714285714285716,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,7.0,4.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0
99676794,4.0,2.3333333333333335,3.0,3.6666666666666665,3.0,3.4,3.7142857142857144,2.0,2.6666666666666665,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,7.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0
99676427,2.0,4.666666666666667,1.0,1.3333333333333333,2.5,2.2,1.1428571428571428,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,6.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
99675545,5.0,2.3333333333333335,4.0,3.0,4.0,3.4,3.4285714285714284,2.0,4.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,5.0,3.0,2.0,5.0,3.0,3.0,3.0
99675188,4.75,4.666666666666667,3.0,3.0,4.5,3.0,2.857142857142857,2.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,6.0,2.0,10.0,5.0,1.0,1.0,3.0,3.0,5.0,2.0
99674803,4.75,2.6666666666666665,4.0,4.0,3.0,2.8,3.857142857142857,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,6.0,2.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0
99674356,4.5,3.0,4.0,3.6666666666666665,4.0,3.0,3.2857142857142856,2.0,2.3333333333333335,2.0,3.0,5.0,4.0,3.0,4.0,4.0,2.0,8.0,2.0,1.0,5.0,1.0,2.0,4.0,4.0,5.0,2.0
99674054,4.5,5.0,1.0,3.0,3.0,3.0,2.4285714285714284,1.0,5.0,1.0,2.0,4.0,1.0,3.0,1.0,6.0,1.0,5.0,2.0,10.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0
99673564,3.5,4.0,3.0,3.0,3.0,3.2,2.4285714285714284,2.0,5.0,1.0,2.0,3.0,2.0,3.0,3.0,6.0,2.0,2.0,6.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0
99672078,4.75,3.3333333333333335,4.0,3.6666666666666665,3.5,3.2,3.2857142857142856,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,7.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0
99671840,3.25,4.666666666666667,3.0,3.0,3.0,3.0,1.5714285714285714,1.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,10.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0
99670814,5.0,3.3333333333333335,3.0,3.0,4.0,3.2,3.2857142857142856,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0
99670458,4.25,3.3333333333333335,3.0,3.0,3.0,3.2,3.2857142857142856,2.0,4.666666666666667,1.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0
99669344,3.5,3.3333333333333335,3.0,3.0,3.0,3.0,2.142857142857143,2.0,5.0,1.0,2.0,3.0,2.0,3.0,2.0,5.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0
99669050,5.0,4.0,2.0,2.3333333333333335,3.5,2.8,4.571428571428571,1.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,5.0,6.0,11.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0
99668938,5.0,2.3333333333333335,3.0,3.6666666666666665,3.5,3.2,3.5714285714285716,2.0,2.3333333333333335,1.0,1.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,2.0,11.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0
99668684,3.5,3.3333333333333335,3.0,3.0,3.5,3.6,4.428571428571429,2.0,4.333333333333333,1.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0
99667583,2.75,3.3333333333333335,3.0,2.3333333333333335,2.5,2.8,2.2857142857142856,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0
99667464,4.0,3.3333333333333335,3.0,3.0,3.5,3.2,2.7142857142857144,2.0,4.666666666666667,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0
99656371,3.5,3.3333333333333335,4.0,3.0,3.5,3.2,3.857142857142857,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
99648586,5.0,3.3333333333333335,3.0,3.0,3.0,3.6,3.5714285714285716,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,2.0,4.0,2.0,14.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
99647329,4.5,3.0,2.0,3.0,3.0,3.4,2.857142857142857,1.0,4.333333333333333,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,1.0,9.0,5.0,3.0,1.0,2.0,2.0,4.0,3.0
99646177,3.75,2.6666666666666665,3.0,3.3333333333333335,3.0,3.2,2.7142857142857144,2.0,3.6666666666666665,1.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,7.0,2.0,16.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0
99646129,3.5,4.333333333333333,2.0,1.3333333333333333,3.0,2.6,3.142857142857143,1.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,5.0,2.0,7.0,2.0,14.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0
99641960,5.0,4.0,3.0,3.0,4.0,3.4,2.4285714285714284,2.0,4.0,3.0,3.0,5.0,2.0,4.0,2.0,6.0,2.0,4.0,2.0,7.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0
99640614,2.25,3.6666666666666665,2.0,2.3333333333333335,2.5,2.4,1.1428571428571428,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,7.0,6.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
99640124,4.0,3.3333333333333335,3.0,3.3333333333333335,3.5,3.0,3.142857142857143,1.0,3.3333333333333335,1.0,1.0,3.0,5.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0
99636170,5.0,2.3333333333333335,3.0,4.0,4.5,3.2,4.428571428571429,2.0,4.333333333333333,1.0,3.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0,2.0,7.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0
99635679,3.75,3.0,4.0,4.333333333333333,3.5,2.6,2.5714285714285716,2.0,2.6666666666666665,1.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,5.0,1.0,10.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0
99633604,4.75,4.0,3.0,3.0,3.5,3.4,2.142857142857143,1.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,6.0,2.0,4.0,6.0,10.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0
99631917,5.0,2.6666666666666665,3.0,3.6666666666666665,4.0,3.0,3.5714285714285716,2.0,5.0,2.0,2.0,3.0,4.0,5.0,4.0,6.0,1.0,7.0,2.0,10.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0
99630858,4.75,2.6666666666666665,4.0,3.6666666666666665,3.5,3.4,3.5714285714285716,2.0,4.0,1.0,2.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,7.0,4.0,2.0,3.0,4.0,4.0,5.0,3.0
99630559,4.5,2.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,5.0,4.0,4.0,4.0,6.0,1.0,5.0,6.0,3.0,4.0,2.0,1.0,2.0,3.0,5.0,4.0
99630437,3.5,4.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
99630370,3.75,4.666666666666667,1.0,1.3333333333333333,2.0,3.4,1.7142857142857142,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,6.0,2.0,13.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0
99629339,4.5,3.6666666666666665,4.0,3.6666666666666665,3.0,3.4,3.7142857142857144,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,10.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0
99629266,4.5,4.333333333333333,2.0,2.3333333333333335,2.5,3.4,3.0,1.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,2.0,3.0,6.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
99628460,3.25,4.666666666666667,2.0,1.3333333333333333,2.0,3.4,1.1428571428571428,1.0,5.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
99628103,3.0,5.0,1.0,2.3333333333333335,2.0,2.8,1.4285714285714286,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,7.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0
99627519,3.75,3.3333333333333335,3.0,3.0,3.0,3.0,2.2857142857142856,2.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,6.0,2.0,4.0,6.0,14.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0
99626899,4.75,4.333333333333333,3.0,3.0,3.5,3.0,3.7142857142857144,1.0,5.0,1.0,2.0,5.0,3.0,5.0,3.0,6.0,1.0,5.0,6.0,13.0,5.0,2.0,1.0,5.0,4.0,5.0,4.0
99626753,4.25,2.6666666666666665,3.0,3.3333333333333335,3.0,3.0,4.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,6.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
99626738,3.75,3.0,3.0,2.3333333333333335,1.5,2.6,2.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,10.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0
99626614,2.5,3.6666666666666665,2.0,1.6666666666666667,3.5,3.0,3.0,1.0,4.666666666666667,1.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,4.0,2.0,13.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0
99626417,4.0,3.6666666666666665,3.0,3.0,3.5,3.0,2.4285714285714284,2.0,5.0,1.0,1.0,4.0,3.0,4.0,3.0,6.0,2.0,3.0,6.0,8.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0
99626383,4.5,3.3333333333333335,2.0,3.0,4.0,3.2,2.857142857142857,1.0,3.6666666666666665,1.0,3.0,5.0,3.0,4.0,3.0,5.0,2.0,7.0,2.0,10.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0
99626364,4.25,5.0,3.0,2.6666666666666665,2.5,3.2,1.7142857142857142,1.0,5.0,1.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,7.0,2.0,8.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0
99626303,5.0,2.6666666666666665,4.0,3.6666666666666665,3.0,3.0,3.5714285714285716,2.0,4.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0
99626209,5.0,4.333333333333333,5.0,4.0,3.0,4.2,1.0,2.0,4.333333333333333,1.0,1.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99626148,4.5,2.6666666666666665,4.0,3.0,3.5,3.0,3.857142857142857,2.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,6.0,2.0,4.0,6.0,15.0,5.0,4.0,3.0,4.0,4.0,5.0,2.0
99625074,4.75,3.3333333333333335,2.0,3.3333333333333335,3.0,3.2,4.0,1.0,2.6666666666666665,3.0,3.0,2.0,2.0,4.0,2.0,6.0,1.0,7.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0
99625004,4.5,3.3333333333333335,3.0,3.3333333333333335,3.5,3.2,2.142857142857143,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,6.0,1.0,10.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0
